temperature,humidity,gas_level,water_level,safety_status
23.87998464,66.75940223,163.3286646,35.14256364,Safe
28.12093461,71.53928322,178.0517623,39.1562544,Unsafe
23.74677769,69.62159671,163.6647657,35.91227735,Safe
26.81152551,64.87310463,154.030252,32.6987578,Safe
28.71574822,60.99308655,157.4294987,34.60744472,Safe
25.62021976,65.99012165,146.6742883,36.18045021,Safe
24.98569236,65.37713273,148.0670099,30.23781478,Safe
30.24489116,74.72061195,159.783818,37.3328819,Unsafe
25.08737624,68.32266235,153.2031292,34.93180191,Safe
24.97846777,68.48069705,146.0262237,45.6686191,Safe
28.76786537,63.51735511,166.3957464,33.43736458,Safe
24.19110715,66.83882252,164.4198982,37.71206629,Safe
24.4561543,61.61325072,145.5850921,33.7253279,Safe
28.77765974,73.3971029,152.458832,37.02043941,Unsafe
23.64290135,69.36838782,150.1365734,32.43324874,Safe
26.90826008,61.31520966,162.4426779,38.97559153,Safe
29.91149108,68.85619614,149.0423463,34.78859373,Safe
24.76468693,61.77254276,148.9598762,38.89261947,Safe
26.99900943,67.66524443,157.2802108,36.95614533,Safe
28.47147543,79.02136492,179.4033499,39.88815204,Unsafe
26.09823481,66.95051021,149.2458671,31.90020476,Safe
24.52195526,69.54514108,151.8238794,39.83612965,Safe
29.38951851,62.59522067,160.4785226,42.45052854,Safe
23.66966285,61.80892803,150.9107627,39.49153853,Safe
25.56219925,60.57254878,164.2179351,38.26909519,Safe
28.0916358,70.32924583,162.588016,36.35417906,Unsafe
26.32343452,60.70702794,157.8094708,30.81446118,Safe
25.74044051,69.87032687,145.2095459,33.38891363,Safe
29.04317346,60.82697299,177.9280236,39.5737411,Safe
25.33794902,63.64210617,147.9493742,33.9304007,Safe
23.90974502,60.90458648,154.5644316,36.82912475,Safe
30.81903985,74.16710983,154.8056689,37.49219948,Unsafe
24.33218718,65.74188669,164.7889697,35.71524655,Safe
24.10248871,61.06954792,163.5262925,37.99683977,Safe
31.22778878,60.31874841,156.5534317,38.8528761,Unsafe
26.67356633,69.81547095,158.6500659,41.76845405,Safe
26.4643485,66.82117461,164.0948111,39.62702051,Safe
29.7488341,77.79920809,179.4720697,34.81097706,Unsafe
26.49028884,61.3782545,150.8004731,37.3740101,Safe
25.7579364,60.04610412,160.8849922,34.39965567,Safe
29.14450671,66.42859207,149.4301691,36.81934389,Safe
25.70442871,65.86325997,154.8999229,31.65516569,Safe
26.18546607,61.55551419,148.3463758,36.76459871,Safe
31.07425618,75.66589638,158.1908146,38.28191833,Unsafe
24.27037049,64.08008082,156.6558814,30.6744222,Safe
24.85522481,61.49223919,163.3990626,31.26459567,Safe
28.70382816,66.99915075,167.1792685,37.78401999,Safe
26.08954021,61.26159397,148.5097976,33.86860433,Safe
25.74347484,69.70183818,160.3562828,43.03176166,Safe
30.7466925,73.22558212,147.2801116,36.32292926,Unsafe
23.68763456,68.71760356,162.2306708,36.95643388,Safe
24.06820725,60.10133398,160.8820951,39.5843833,Safe
28.29420708,66.28825462,161.757937,30.49300936,Safe
25.964777,62.23579933,157.452238,37.63001051,Safe
23.36070158,66.410268,153.7312798,32.4466439,Safe
31.32661191,70.94944044,177.343084,33.77634723,Unsafe
24.94746293,60.39065026,163.4452876,32.84707741,Safe
26.80061944,68.95180683,148.0338271,35.99462218,Safe
29.96446294,63.71732796,152.9322213,32.46856602,Safe
26.50156671,69.54499478,149.2095503,32.35410871,Safe
25.41110319,66.75229466,149.266239,35.04515771,Safe
31.93233008,74.93399784,153.96989,46.08042213,Unsafe
26.06378273,65.57559253,149.3618721,37.67373372,Safe
26.42920999,63.63925467,163.5194262,36.43984117,Safe
29.51806801,65.05499662,173.5799001,35.84955197,Safe
24.74847034,61.1393853,161.3341962,34.9493744,Safe
25.09462655,69.8824159,146.6313605,32.99585018,Safe
28.55370953,72.50505297,157.6815429,35.12241434,Unsafe
23.98961157,66.83705919,149.9007956,32.06380677,Safe
25.22061316,64.73452342,151.084161,35.2023875,Safe
31.45985825,63.23416892,152.9264272,30.8670498,Unsafe
23.92490978,61.84155054,151.9831337,39.32476275,Safe
26.88027924,66.07502582,154.2036404,39.42050893,Safe
30.32441571,74.06610805,176.9933613,32.65442007,Unsafe
25.88200984,61.19193419,148.2734646,42.80371436,Safe
25.86007215,67.5712073,157.1678925,38.09719331,Safe
31.86735365,65.16269876,150.4490964,34.92251931,Unsafe
24.85684256,61.51248598,146.9686129,34.25963428,Safe
23.12389389,69.70712064,148.7269768,31.85079199,Safe
31.64015826,75.21588183,159.1086462,30.9500985,Unsafe
23.76016949,60.65358032,161.785358,30.24543174,Safe
26.81462461,61.34774871,145.8127103,33.97930525,Safe
31.59950716,68.61829999,173.024542,37.7554122,Unsafe
26.40512686,61.40826278,145.1233753,35.95894713,Safe
25.1318347,69.13928728,163.0342778,34.23754582,Safe
31.89426178,71.64629239,148.5949893,38.09125892,Unsafe
23.3022962,65.54517518,159.9596778,34.61723907,Safe
23.2556367,66.85231769,164.8199521,48.7364849,Safe
28.25964371,64.33677546,162.7008997,39.92579839,Safe
26.27751718,64.84319811,149.1694877,38.13469579,Safe
26.2701478,66.87204957,161.2087702,37.44545738,Safe
28.15670661,78.32842264,174.6484667,30.62495931,Unsafe
26.95678542,61.85724182,148.6645345,32.59104751,Safe
23.26361785,60.73460995,154.8000244,32.93526205,Safe
31.32842089,65.34637172,146.6334831,36.12237959,Unsafe
25.5904098,61.90062622,148.202637,32.59253463,Safe
25.12299054,65.99844074,157.1887276,31.13033525,Safe
31.77002886,70.6016571,161.2828325,39.44828837,Unsafe
24.14117343,69.18163945,161.0133313,39.11264616,Safe
24.95544416,69.85727698,157.8516887,36.63043291,Safe
30.72645086,69.74848789,167.9483471,43.12223762,Unsafe
25.90963423,65.00213847,158.0442655,36.6281274,Safe
25.33707427,65.56460945,164.8596379,32.57548628,Safe
30.0894697,77.18900459,164.2249291,36.69061043,Unsafe
23.03456302,68.99003019,154.8147553,39.38904118,Safe
24.68841255,61.44745431,158.367592,33.91073052,Safe
28.99454016,66.32362223,162.875514,30.37725158,Safe
24.97490194,66.67196684,152.6087208,33.69433718,Safe
25.98192039,62.76860953,148.9805976,34.21018695,Safe
29.06921847,72.40939969,170.4046536,30.89541583,Unsafe
25.45147687,68.76399661,155.3343887,36.627591,Safe
26.46205822,64.38473322,158.0195078,38.31905991,Safe
31.44180946,61.91382145,147.6323202,36.83497625,Unsafe
24.04931437,60.99935346,160.4639399,46.06756802,Safe
24.19575057,67.31999423,163.8908784,36.34493599,Safe
28.57098027,70.37382139,148.6218978,34.16562608,Unsafe
25.38074531,66.18947081,162.7605321,32.87772397,Safe
25.64534321,65.41093806,156.0475485,32.9070377,Safe
30.67277502,64.62679399,171.8105385,37.5381166,Unsafe
23.90305895,67.69488941,164.1312722,37.21380125,Safe
24.03841426,63.57349734,153.9700649,39.53885068,Safe
29.65971673,72.56618529,164.6793614,33.65259916,Unsafe
26.98048897,63.22319454,156.024673,39.14711891,Safe
23.85711911,66.79830203,147.9328953,30.13476623,Safe
31.02249611,61.15441629,160.0254187,36.78742792,Unsafe
25.94893152,61.49612257,151.3929599,34.51135284,Safe
23.25394653,64.34430372,159.3638466,45.8584314,Safe
29.89504936,70.72916022,170.5532398,33.16934673,Unsafe
24.45329712,63.30162602,154.6465092,36.33137163,Safe
25.39138561,68.9346888,156.1605489,37.38082569,Safe
29.70633392,61.09511343,151.9934446,34.94141643,Safe
25.23916476,66.54146636,153.7221542,30.94281073,Safe
26.36918269,66.01097518,152.7807963,31.30278315,Safe
31.49784723,79.30488932,163.16262,33.18626235,Unsafe
25.99327378,69.01558427,146.9683404,39.64258605,Safe
24.70164988,65.50787383,148.9038597,33.97275366,Safe
30.19559796,68.83866252,165.846504,31.74123245,Unsafe
25.58802059,63.24903204,146.1526904,36.63132949,Safe
23.50569654,66.10464993,145.748111,30.91630451,Safe
29.01739404,79.12087869,156.4977107,44.3344683,Unsafe
25.2133926,63.84848554,164.0001027,30.96326002,Safe
24.14814941,69.23146658,157.9087561,32.45743222,Safe
31.35069294,69.84945893,152.9182493,36.95449421,Unsafe
24.70663522,69.00171158,158.463503,38.71909749,Safe
23.17517688,63.90899221,158.2756368,35.46426644,Safe
30.58904931,75.49543112,177.193577,31.23160374,Unsafe
25.71934868,68.21795317,154.7593347,37.90824067,Safe
23.199745,62.94276736,163.6647953,31.68222805,Safe
28.40792589,62.27548309,162.7522028,30.35282462,Safe
23.27829448,63.43160471,149.6075856,39.38184483,Safe
23.58341051,63.62895595,145.2029627,37.65692519,Safe
30.90146427,79.8011215,158.2509663,38.22320282,Unsafe
25.71171958,65.33353994,157.4513947,43.92444166,Safe
24.56958461,64.73281254,151.9483091,37.69459907,Safe
29.02477023,65.15122092,174.0849477,34.5204861,Safe
26.61717189,63.69566628,151.9763657,30.25049131,Safe
26.13151285,64.81602745,158.762725,31.99903086,Safe
31.44128904,79.58687551,148.4522863,32.20838488,Unsafe
25.44996693,64.2474182,145.1358037,33.3609354,Safe
24.33708396,61.39528576,149.0568005,34.21654342,Safe
30.59327857,64.43308182,147.185333,31.8916609,Unsafe
25.99328563,69.24351861,150.0570468,39.24109148,Safe
23.56477047,69.03279891,159.4176571,31.98536391,Safe
31.21311214,76.12343947,168.1601556,33.72617842,Unsafe
23.76552466,66.85736974,149.4743833,36.42075676,Safe
24.435292,65.95264512,148.4215572,48.11245487,Safe
29.25698686,68.48971767,146.4986382,35.31287893,Safe
23.97822249,63.4487719,163.607158,30.67491102,Safe
25.97575548,67.78515452,162.1219769,37.77969587,Safe
29.24420022,74.84531572,148.7310399,35.85293433,Unsafe
25.0603965,64.61367564,150.9878211,35.29852954,Safe
24.5297543,63.81970199,161.5710286,38.69357281,Safe
30.88515681,68.35310415,178.8770666,32.28050203,Unsafe
25.71157175,64.21827362,150.3642549,35.91501614,Safe
23.05809627,66.17751912,148.1833442,36.64704932,Safe
30.97767672,73.56184831,157.5788693,30.69788699,Unsafe
26.67116394,64.16997117,148.543979,35.48632448,Safe
26.20322776,61.12046779,146.6933221,34.94620243,Safe
29.73053334,69.58855393,150.3427449,43.31214907,Safe
25.00186444,64.25160859,147.8723498,31.30909106,Safe
25.74474301,68.23680683,163.4287293,32.91530544,Safe
28.81963518,77.98214208,182.9792581,35.26546662,Unsafe
23.11990523,65.27001096,155.1732191,33.88063905,Safe
23.6206106,60.99258254,158.9310321,35.56283759,Safe
31.21583875,67.5117173,145.4482025,37.49222417,Unsafe
26.98358403,63.08120777,145.5371746,38.00170074,Safe
24.54668357,69.47072536,160.9111685,33.5032462,Safe
30.75622052,77.9961374,163.5335921,30.93122696,Unsafe
24.53046374,65.04492772,151.5973891,30.99590492,Safe
24.03695361,65.85618106,162.9869442,39.07580605,Safe
29.30695163,61.84381584,182.6310093,32.21279176,Safe
23.6625849,66.1396461,155.9538542,47.71351995,Safe
23.75442831,66.42127633,147.1369799,36.17527827,Safe
31.13620937,76.25247619,157.4054463,32.15407045,Unsafe
24.42643641,66.72111273,146.1031765,37.56098064,Safe
23.59128259,64.01379858,157.6088973,38.07189245,Safe
29.43430521,69.39729145,150.1926673,35.42353208,Safe
26.49589571,64.61634843,147.0771198,34.51717053,Safe
25.42601691,64.48289011,149.1021857,33.25448222,Safe
31.73144004,74.41911759,174.7239878,31.31060003,Unsafe
23.26798943,69.57650767,154.1631279,35.66237962,Safe
26.91140126,61.71149692,150.981555,33.76497606,Safe
30.04352905,67.74532227,150.1355599,38.35338884,Unsafe
23.30452805,60.87070581,153.3594762,36.32906766,Safe
25.00692542,62.36873524,148.7608585,48.06689231,Safe
31.03508939,74.3920995,155.4324676,33.34301164,Unsafe
25.33192677,66.56994632,163.2751219,39.85105465,Safe
24.44393605,66.26883131,161.1757529,39.67835379,Safe
30.76759674,67.03789591,183.0870513,37.05217824,Unsafe
26.40384411,68.42764426,162.2476348,39.31640869,Safe
23.20062137,67.16628023,153.4540958,33.69726162,Safe
30.47313191,74.72129048,149.65647,38.73007763,Unsafe
26.23979645,65.38885518,146.0796031,36.95036265,Safe
23.4756461,62.81876561,159.1900388,31.1633792,Safe
31.57082407,66.75309913,163.3397976,37.41956773,Unsafe
26.85330761,60.26517868,147.4805785,31.46418589,Safe
26.08413254,64.11639917,159.8504008,32.46919903,Safe
28.85746375,79.5349714,179.4776878,43.87841272,Unsafe
23.42456023,60.12376475,162.1286194,33.52312494,Safe
25.03094894,68.81432933,146.9110356,36.10278236,Safe
28.49423013,64.5741298,153.3922099,36.43243059,Safe
23.29654201,60.32316152,163.7729807,37.6225911,Safe
23.50217504,62.11398479,145.1658926,30.48321941,Safe
28.53157742,74.76307743,151.393526,36.67623855,Unsafe
24.21425312,61.89993848,147.7929241,33.52295731,Safe
24.91279266,64.19583353,154.0726905,38.18624258,Safe
30.30053512,66.13753991,168.8938136,31.42205922,Unsafe
26.5839929,66.35716845,160.4078871,34.8740305,Safe
26.91759769,64.37531988,160.9434439,31.86180548,Safe
29.84606523,76.30507587,145.3780908,32.85571593,Unsafe
23.53154842,69.69866359,155.2373204,42.15936651,Safe
26.58150454,68.95694715,147.3273705,34.23440642,Safe
28.078001,60.90376139,157.5983506,33.52085361,Safe
25.28788371,67.58956255,151.4406234,34.59781364,Safe
26.50253907,61.75392366,147.2365208,35.39500662,Safe
29.39303779,76.84713785,172.0567171,36.65404708,Unsafe
25.94299253,68.59365901,159.1901323,31.13681805,Safe
24.04551047,67.70276416,161.8365144,31.69799529,Safe
30.23370231,67.6507579,157.7965276,31.75613276,Unsafe
26.36638264,67.40865591,157.3659481,34.5489011,Safe
23.51017235,60.54953373,148.6515744,30.10250223,Safe
28.54669029,74.39639768,149.7896049,32.11541757,Unsafe
23.78885728,66.30774433,145.173691,35.49013663,Safe
23.39161682,63.72030221,154.3724084,48.2875057,Safe
30.29998297,68.64499761,179.8196101,30.77598082,Unsafe
25.79595477,69.39633561,150.6737323,35.26138891,Safe
23.83762157,60.79051973,160.8428262,35.74275713,Safe
28.99595406,75.80846355,160.8520571,38.73035848,Unsafe
23.10624966,64.25999028,160.2609664,36.25166085,Safe
26.03370483,60.61729595,164.518491,37.8887344,Safe
29.04450803,65.82767708,149.8030929,37.32708144,Safe
24.53948886,68.02750051,155.6085802,37.53386633,Safe
24.84976678,64.16324085,145.7261423,38.78060313,Safe
30.78476092,76.58203799,180.4077648,37.73665553,Unsafe
26.56155309,62.4790312,154.8934364,38.05057331,Safe
23.56033191,63.52109323,157.7286364,33.14507552,Safe
29.44212495,67.29677796,160.9947009,40.82514407,Safe
26.69270832,61.94598033,162.7074257,31.85805478,Safe
23.8133627,68.14299404,156.7123165,37.46578907,Safe
30.43793051,75.70850822,156.5470834,39.82579978,Unsafe
24.67216777,63.60151393,160.408392,36.34958209,Safe
26.18495514,60.48999054,161.5745495,30.35094258,Safe
30.44660346,64.48194814,179.0102912,33.73521186,Unsafe
25.51149217,60.19665194,156.7068721,34.27663787,Safe
23.82994258,69.20384725,146.2849546,30.5203214,Safe
28.96760169,79.46907137,151.3021968,35.5175212,Unsafe
24.25420631,64.25308504,148.5904234,36.90628825,Safe
23.08632994,62.68813047,150.5911093,32.08768076,Safe
29.20321292,64.41660293,146.4438576,36.60156042,Safe
25.76420504,69.95971834,156.4293396,41.1614144,Safe
26.55902892,64.34638023,151.613345,31.65624794,Safe
28.28484302,72.14315458,172.9761465,30.09249903,Unsafe
23.98972786,64.14412348,160.1060549,37.2759918,Safe
26.65874068,67.43143714,159.598824,39.29202999,Safe
28.98357361,63.99996967,158.2307491,39.76882871,Safe
23.04166149,61.85762918,162.8383891,35.28565721,Safe
25.79384424,60.79586237,157.3557545,33.37643778,Safe
29.1067199,70.71937824,153.651147,34.81260279,Unsafe
24.53098384,60.53578519,153.983534,39.16710513,Safe
25.40953354,69.63920834,161.1022077,34.19890501,Safe
29.51319187,68.44271058,169.3072043,31.85169478,Safe
25.84720733,67.60115904,164.168707,35.80062224,Safe
26.4174554,63.61849762,159.3769736,47.09537399,Safe
28.35776921,73.78330948,150.8676858,33.1509271,Unsafe
24.70711101,61.98335167,148.4737133,32.23962162,Safe
23.32390437,64.52715968,154.0543069,31.19813315,Safe
28.35983219,69.34262652,151.1463857,38.0018309,Safe
26.86419111,65.44647525,153.0412079,39.07442332,Safe
23.95270906,69.43507965,145.816186,34.52461599,Safe
28.00140452,75.37605963,173.9336396,35.08785835,Unsafe
25.32345659,60.2323673,150.672235,39.34771155,Safe
26.34908664,61.0047382,151.4645072,32.29495865,Safe
30.46461006,61.91640108,148.5255598,31.0897087,Unsafe
26.11755816,67.65727634,164.7997214,33.13914273,Safe
26.83330476,62.08119675,147.0690145,38.0737483,Safe
28.35588171,73.43295152,150.4486637,45.18955438,Unsafe
25.29136816,69.06670377,164.0505151,37.72987831,Safe
23.44374008,63.94786442,157.7651665,32.62642387,Safe
31.43999164,63.48529565,181.0550741,36.51496572,Unsafe
24.39586986,62.31341309,154.9415816,37.46480708,Safe
23.68795061,66.07232699,161.6814034,38.33535494,Safe
29.4771798,74.79975928,157.2853308,34.95054774,Unsafe
25.96820758,65.54863099,150.6377122,31.42917232,Safe
24.83542824,63.18573375,151.9064865,37.74556127,Safe
31.48611006,60.49705074,161.4303614,34.65373154,Unsafe
26.72874035,61.75728133,151.5710442,39.36161176,Safe
26.6191322,62.0171399,159.6168524,32.50150349,Safe
29.02185159,79.41331169,178.6317306,31.3853635,Unsafe
24.47687,68.23914842,159.1939294,49.79246304,Safe
25.10898654,66.32675941,153.7368642,32.25797025,Safe
31.29669368,64.00118921,154.1374263,35.84050827,Unsafe
25.39989023,67.34931232,147.303585,36.26756774,Safe
23.22238837,63.40208754,148.7856249,36.11896369,Safe
30.66717615,72.03008307,145.8284315,39.90154623,Unsafe
25.84973118,68.1556154,152.0778344,36.21885658,Safe
24.86008182,69.98553479,150.3691957,36.76182652,Safe
28.97125608,61.73698078,169.9702398,37.20478485,Safe
24.674665,62.15289779,164.0127923,38.64285201,Safe
25.70447119,65.628131,161.6069405,31.66315894,Safe
28.9771778,77.65650771,161.4557733,34.05394929,Unsafe
25.14935211,64.20232529,160.0747482,36.74336194,Safe
24.83469863,61.42190949,154.0759464,41.74936704,Safe
31.95648675,61.30872804,163.5415586,38.63500505,Unsafe
26.80957291,69.36165223,150.877345,33.85144746,Safe
24.87242342,60.38618461,152.6068229,32.51767899,Safe
28.29155938,77.40000038,166.5373806,39.7117718,Unsafe
26.84874052,69.41094833,162.0663004,35.41051908,Safe
23.30536583,63.4607545,162.2276376,31.07261804,Safe
30.79809424,68.16925179,148.8596272,31.95270128,Unsafe
26.01914559,63.20111882,160.4271256,38.30478158,Safe
25.47397487,67.08460843,156.1588114,39.19127489,Safe
29.22201824,74.94296096,148.6298137,37.87116071,Unsafe
24.21068624,66.67891552,150.8121939,34.34059429,Safe
23.55960279,62.02008222,146.694512,38.19089773,Safe
30.49069955,65.32026389,168.1407098,45.36353957,Unsafe
23.91052247,65.8121994,156.4109398,39.84026225,Safe
23.85559714,60.52456071,153.0396458,39.08110888,Safe
30.99080408,78.72256524,154.1769376,36.48365853,Unsafe
25.37776353,63.898939,163.1600683,31.27432609,Safe
26.30810006,66.04974801,152.3587642,33.68097763,Safe
29.14099024,62.28356904,150.1032867,30.84194541,Safe
24.20245731,62.5653454,148.8485673,30.03432769,Safe
26.5310261,65.5707827,150.8720083,30.57644874,Safe
29.58191889,79.40561478,170.2658353,39.34206134,Unsafe
24.31589906,60.24912879,155.1245378,32.40678834,Safe
23.79173578,67.79608565,145.0828723,33.25599808,Safe
28.27368281,65.76384067,162.5140035,34.60046556,Safe
25.76530756,62.33234138,146.2127013,46.2245217,Safe
26.82181175,60.19458404,147.4645798,37.36648847,Safe
29.99243291,74.73824807,151.808685,38.87228286,Unsafe
23.52638861,62.01918117,156.5498891,35.45862673,Safe
26.67587451,61.63677341,162.1376002,32.52638266,Safe
31.34113189,66.37136428,173.4504725,32.03346547,Unsafe
25.81211229,69.34794814,154.7792821,36.7978572,Safe
23.22207444,67.63564946,146.1343155,37.08506169,Safe
31.83194724,71.11680261,146.965267,37.78563197,Unsafe
23.52342769,64.88680702,156.9196226,39.52320857,Safe
24.86469428,62.44044956,153.0935332,39.44795739,Safe
29.76369381,67.22671983,155.3067776,33.29622816,Safe
23.05832901,67.88366053,163.0808624,34.19984967,Safe
26.77727229,65.75331595,156.8360239,42.88966966,Safe
29.52143436,70.93471357,182.3121503,31.46932525,Unsafe
23.61820604,63.04081199,164.9011082,36.20354641,Safe
23.79219085,68.06586315,156.5395241,39.12833663,Safe
29.07115633,67.89093586,156.4193544,30.82492675,Safe
24.06448275,67.2408583,149.2391415,37.95060152,Safe
24.40919559,64.78206154,145.3414985,31.20252183,Safe
28.87072098,72.50557363,160.6423515,32.74071657,Unsafe
23.79842012,63.40558521,156.9392738,33.11770605,Safe
25.53297608,66.39799456,153.2468703,38.28428105,Safe
29.17685668,69.1473164,177.9746878,37.147386,Safe
23.08057618,67.38724404,164.4962444,31.71776677,Safe
25.68282944,62.04745844,148.6260045,36.09281022,Safe
28.86088241,72.00579513,162.6945486,46.1637435,Unsafe
23.70194558,63.9381623,151.0778743,36.40335118,Safe
25.98383533,69.37238369,164.5108135,39.83947099,Safe
30.68000335,64.94756353,157.7808903,36.30214787,Unsafe
24.59269498,61.609961,150.6851915,33.67290851,Safe
25.66687388,66.12579813,160.3006715,35.49847057,Safe
30.02537922,70.24091062,174.8997204,35.80499127,Unsafe
23.23145406,65.20889139,162.7628014,35.80314224,Safe
25.76581924,69.64956536,145.5956428,39.30552906,Safe
30.86528194,69.68887645,161.5407318,35.56096622,Unsafe
24.26092063,62.12440889,158.0292209,30.20412062,Safe
24.13108716,67.77790312,157.7783976,31.82924409,Safe
31.38758588,78.0165401,154.9527509,31.99896132,Unsafe
23.14570747,60.64934493,155.119894,42.41782384,Safe
25.14785145,64.04355264,158.9100865,35.77267507,Safe
29.37225977,61.69958847,176.8239443,38.76017133,Safe
26.51000206,69.07899958,157.8977634,39.13946115,Safe
24.39620689,67.71293672,164.713805,37.2911676,Safe
30.10517377,73.23382379,160.5300395,34.36399509,Unsafe
24.92156571,64.75687828,151.3180683,35.42892484,Safe
24.54397414,69.29093622,157.160037,35.10645665,Safe
28.46941362,67.89007887,159.3476811,30.40101645,Safe
23.79493963,67.46923163,161.3993553,37.74132216,Safe
23.83399139,68.04382798,163.7808963,30.53966694,Safe
30.38148024,73.57307996,169.0015374,36.38534814,Unsafe
26.81380015,61.61070282,148.7293833,37.26285301,Safe
25.69847955,62.3466155,146.3929578,43.47345094,Safe
28.57904861,62.64917809,160.1341778,37.52005695,Safe
24.26491214,69.66116642,148.2977948,30.69158727,Safe
25.98721825,68.10520246,160.6478359,32.72783593,Safe
31.93930876,75.91376413,156.890529,30.55372128,Unsafe
23.28887632,61.55746801,160.182535,34.51049569,Safe
24.52512114,64.62478024,159.5574137,38.83296872,Safe
31.29246486,65.89609629,169.1268874,35.84508245,Unsafe
26.36105464,67.12286039,156.2535995,37.13534477,Safe
26.89038044,64.39053437,159.03266,39.83274696,Safe
30.29541536,78.26602163,159.3381039,36.13222472,Unsafe
23.10998166,61.23438891,151.2426238,35.44624613,Safe
25.28828927,69.68403746,156.3478104,35.54701613,Safe
28.5018638,63.28439045,147.0408274,44.42894137,Safe
24.98915017,64.90770345,156.204517,30.67500792,Safe
24.12306881,69.39394033,146.7333872,33.67643238,Safe
31.87107874,72.89414883,170.1533453,37.78449576,Unsafe
24.93497392,63.78626221,162.5593505,30.63731265,Safe
26.30915191,60.39935927,161.9324422,37.0311818,Safe
30.23920654,63.84207345,155.4357782,31.03812297,Unsafe
24.95503172,64.14990681,159.7827951,33.27665695,Safe
24.49651065,63.37718238,162.3637494,37.27777944,Safe
29.01578011,70.57472718,164.3974005,38.92630767,Unsafe
23.60345665,62.40758617,158.9686913,31.23833252,Safe
26.94218121,69.45145461,153.5643509,34.89299109,Safe
31.33718928,64.49748607,169.090781,39.0703702,Unsafe
24.46175138,68.80035046,160.8079794,45.05395796,Safe
23.17063101,67.06387819,153.1306423,39.20296935,Safe
29.650002,74.66884872,148.1482513,36.66692761,Unsafe
26.28816121,63.48358333,152.3191794,36.47404065,Safe
23.09668598,63.46510991,150.523506,34.72543275,Safe
28.46860586,69.94553285,158.850573,35.33897041,Safe
26.77416113,69.33840442,152.885434,37.18847314,Safe
26.72912001,61.48597411,147.2755946,31.08399737,Safe
31.16632606,70.89077256,172.0079305,31.95274396,Unsafe
25.20452621,61.89563734,158.4536143,37.97403417,Safe
24.81381428,68.25639372,145.1661135,37.91333654,Safe
29.1457524,67.14632213,149.2127611,32.34463225,Safe
23.20150582,64.06666791,146.701118,36.43657789,Safe
25.46862499,65.56106088,147.218963,41.64311211,Safe
31.0236093,73.2696915,152.9334393,38.76115542,Unsafe
24.85916525,62.30216196,145.9525669,38.16787622,Safe
26.8076025,63.98096739,145.5896379,36.55271629,Safe
29.48693433,67.3101906,173.9181651,30.5923312,Safe
23.89891081,63.44420779,151.1770447,39.03697599,Safe
24.8473008,62.15434536,161.3372747,36.34062405,Safe
31.96349584,71.52506168,150.4924706,30.99405113,Unsafe
26.15650143,67.87785694,160.0945645,36.80153348,Safe
23.36471755,64.78816023,157.7760712,34.77120161,Safe
30.1585715,66.89890582,158.7497677,39.17724674,Unsafe
24.67830026,68.45079409,160.2351135,38.24934016,Safe
23.67603418,65.02761692,145.4854178,36.9371514,Safe
31.77582928,73.72493744,179.1361021,49.68326613,Unsafe
26.41215234,60.6166073,158.2515388,30.30964241,Safe
24.94295099,67.03432019,146.9415173,38.85037004,Safe
28.86980253,64.94682244,152.0016882,32.9108143,Safe
24.61463587,67.54877794,161.7706384,39.2436598,Safe
23.78965155,68.76306919,155.8433634,35.56484731,Safe
28.03918615,74.55348548,158.9323033,36.50634125,Unsafe
23.95984925,64.35338768,148.4264784,34.12102674,Safe
25.25592754,64.84004335,161.2119565,34.81719993,Safe
28.47769457,68.41818496,181.9111155,34.89712511,Safe
23.91599302,61.29211115,157.5902819,34.16339334,Safe
25.09476716,63.8657379,157.9841969,39.5357886,Safe
31.24352927,79.22333131,145.0476488,39.5489617,Unsafe
26.87931395,60.00951138,161.7342488,47.58908419,Safe
26.67786494,60.72382627,163.1274639,34.67879722,Safe
30.3861025,63.4876814,150.9059934,34.24085498,Unsafe
26.58946863,60.9982821,159.076933,33.7968604,Safe
24.81317558,66.38671406,161.3550541,31.76552025,Safe
28.16579032,78.76482962,170.172239,37.67581154,Unsafe
26.48078791,65.43045231,149.4776178,37.73228267,Safe
24.35174984,66.59583478,157.7519131,35.67917077,Safe
28.47537486,66.66005207,155.7619907,36.56125405,Safe
24.62252251,62.46293922,150.9494202,30.43569176,Safe
25.66538646,63.0840998,161.1124813,35.03608001,Safe
29.69617396,70.2425042,158.9934458,35.01707308,Unsafe
25.30635875,69.64475955,152.4512985,39.07697583,Safe
25.20296517,60.8562388,154.6472756,45.74476399,Safe
29.34918133,63.96037209,170.4980504,34.98844386,Safe
24.93145738,61.4329997,160.3857674,32.78383766,Safe
26.92619111,69.71357176,156.727036,39.56004275,Safe
29.86691322,74.71367612,149.0819373,30.18664414,Unsafe
26.91261299,65.59875458,153.9857333,35.30180081,Safe
23.05613215,69.62050678,147.3974742,34.85917945,Safe
30.60987782,61.82955334,163.181043,31.92823818,Unsafe
24.61666279,64.19465592,164.4336775,39.38318247,Safe
24.29262306,66.56807298,151.415368,33.64125172,Safe
28.62525726,75.75067077,169.1202687,31.9638079,Unsafe
24.82151536,64.53673419,147.5986407,35.01549046,Safe
23.44613759,60.75573862,154.1589264,37.61092029,Safe
28.909805,66.94121003,160.1027383,41.00225344,Safe
25.13606027,61.2854254,153.8870324,39.33439537,Safe
25.32198968,68.86698032,147.014045,33.17150958,Safe
